nama_barang,tipe,rata_rata_per_hari,frekuensi_total,tanggal_terakhir_digunakan,id_barang
Spuit 50 cc gunting ( 4 pcs) Kasa bersih,bahan,1.0,2,2025-03-10,B003156
Spuit 50 ml,bahan,1.0,2,2025-11-08,B635220
Spuit 5cc (5),alat,1.0,4,2025-07-30,A406115
Spuit 5cc (5pcs),bahan,1.0,1,2025-04-03,B218546
Spuit Ngt,alat,1.0,1,2025-12-18,A646644
Spuit disposable 0,alat,1.0,1,2025-08-15,A327959
Spuit disposable 5cc (2pcs),alat,1.0,1,2025-08-15,A299038
Spuit jarum Air bersih,bahan,1.0,1,2025-08-27,B280607
Spuit jarum Air bersih Tisu,bahan,1.0,1,2025-08-26,B284105
Spuit masker,bahan,1.0,1,2025-02-14,B654066
Spuit masker handscoon,bahan,1.0,1,2025-02-13,B994946
Spuit sekali pakai (0,alat,1.0,1,2025-01-10,A581450
Sputum pot,alat,3.0,7,2025-12-09,A492488
Sputum pot,bahan,2.4,5,2025-10-09,B492488
Sputum pot 1,alat,1.0,1,2025-03-10,A025790
Stadiometer (2pcs) Timbangan (2pcs) Pita LILA (2PCS),alat,1.0,1,2025-11-02,A053528
Stadiometer (3 pcs),alat,1.0,1,2025-02-13,A397372
Standar,alat,1.0,1,2025-02-27,A594060
Standar infus,alat,2.5,4,2025-10-09,A423874
Standar infus,bahan,2.4,5,2025-10-09,B423874
Standar infus (3 pcs),bahan,1.0,1,2025-12-09,B276968
Standar infus Tourniquet Gunting,alat,2.0,1,2025-08-25,A903621
Sterobach,alat,1.43,7,2025-12-02,A073191
Sterobach,bahan,1.0,8,2025-12-02,B073191
Steteskop,bahan,1.0,1,2025-08-09,B150428
Steteskop Manual fekal,alat,1.0,1,2025-09-16,A922704
Stetoskop,alat,2.22,23,2025-12-09,A355813
Stetoskop,bahan,1.58,12,2025-12-12,B355813
Stetoskop ( 4 Pcs) Penlight (4 pcs) Reflek hammer (4 pcs),alat,1.0,1,2025-02-17,A222354
Stetoskop (1 pcs),alat,1.0,1,2025-08-28,A419144
Stetoskop (1 pcs),bahan,1.0,1,2025-08-28,B419144
Stetoskop (1pcs),alat,1.0,1,2025-01-08,A098708
Stetoskop (2 buah),alat,1.0,2,2025-02-25,A351860
Stetoskop (2 buah) Spignomanometer (2buah),alat,1.0,1,2025-04-22,A640783
Stetoskop (2 pcs),alat,1.0,2,2025-08-22,A194648
Stetoskop (2),alat,1.0,4,2025-08-22,A474526
Stetoskop (4 pcs ),alat,1.0,1,2025-06-02,A920786
Stetoskop (4 pcs ) Penlight (4pcs),alat,1.0,1,2025-02-13,A905878
Stetoskop (4 pcs),alat,1.12,8,2025-11-02,A725851
Stetoskop (4),alat,1.0,1,2025-10-09,A785752
Stetoskop (4pcs),alat,1.0,5,2025-09-18,A162148
Stetoskop / Doppler fetal,alat,1.5,2,2025-10-27,A703567
Stetoskop 1,alat,1.25,4,2025-12-18,A435898
Stetoskop 4 pcs sfigmomanometer4 pcs,alat,1.0,1,2025-01-08,A790869
Stetoskop 4pcs Thermometer 4pcs Tensimeter 4pcs Penlight 4pcs,bahan,1.0,1,2025-08-15,B522447
Stetoskop Nebulizer Handuk kecil Handscun bersih,alat,1.0,1,2025-08-14,A387458
Stetoskop Nebulizer lengkap Handuk kecil Handscun bersih,bahan,2.0,1,2025-10-09,B219228
Stetoskop Panjang pita ukur,alat,1.0,1,2025-12-17,A480383
Stetoskop Tensimeter Termometer,alat,1.25,4,2025-08-26,A746816
Stetoskop Termometer,alat,1.0,2,2025-08-27,A718303
Stetoskop neonatal,alat,1.0,3,2025-10-24,A978021
Stetoskop pediatrik Pulse oximeter pediatrik Oksigen set (siaga),alat,1.0,1,2025-08-14,A208587
Stetoskop pediatrik Tensimeter anak Termometer Penlight / senter,bahan,1.0,1,2025-05-08,B166520
Stetoskop pediatrik/neonatal Tensimeter anak/bayi,alat,1.5,2,2025-07-31,A544290
Stick,alat,1.0,3,2025-05-02,A985619
Stick asam urat 1 pcs,bahan,1.0,4,2025-05-02,B572982
Stick glukosa 1 pcs,bahan,1.0,4,2025-05-02,B028258
Stick kolestrol 1pcs,bahan,1.0,4,2025-05-02,B202592
Stik asam urat,bahan,1.0,1,2025-01-17,B149520
Stik gdr,bahan,1.0,2,2025-01-24,B935131
Stik kolesterl,bahan,1.0,1,2025-01-17,B069317
Stopwacth,alat,2.0,1,2025-01-23,A891698
Stopwatch Baterai,bahan,1.0,1,2025-01-24,B957410
Strain (Tarikan atau robekan otot/tendon),alat,1.0,1,2025-04-24,A197436
Strain (Tarikan atau robekan otot/tendon)Kompres dingin (cold pack),bahan,1.0,1,2025-04-24,B318424
Strip indicator pH,alat,1.0,3,2025-10-14,A312500
Strip indicator pH,bahan,1.0,1,2025-09-16,B312500
Strtoskop Obat,alat,1.0,1,2025-11-14,A597692
Suction,alat,1.0,1,2025-12-08,A232561
Suction (1pcs),alat,1.0,1,2025-08-13,A580564
Suction (2 pcs),alat,1.0,1,2025-04-03,A801155
Suction cateter,bahan,1.0,1,2025-12-08,B306061
Suction lengkap suction cateter,alat,1.0,1,2025-10-09,A827826
Suction lengkap suction catheter,alat,2.75,4,2025-10-09,A018089
Suction lengkap suction catheter,bahan,2.4,5,2025-10-09,B018089
Suction lengkap suction catheter Gelas/com berisi air matang Penghubung aliran listrik,alat,2.0,1,2025-08-25,A132284
Suction lengkap suction catheter Stetorkop,bahan,1.0,1,2025-10-09,B478360
Suction lengkap suction catheter Stetoskop,alat,1.0,1,2025-08-22,A391626
Suction oral (1),alat,1.0,1,2025-04-17,A745575
Suction set,alat,1.0,1,2025-08-14,A518205
Suction set (alat isap lendir simulasi) Infus set tiang infus (simulasi),alat,1.0,1,2025-07-30,A186977
Suction set (alat isap lendir simulasi) Tiang infus,alat,1.0,1,2025-01-08,A134528
Suction set (jika perlu,alat,1.0,1,2025-06-11,A920837
Suction set Kateter suction Pulse oximeter Stetoskop,alat,1.0,1,2025-08-20,A324141
Sudip lidah,alat,1.0,1,2025-12-05,A753599
Sudip lidah,bahan,1.0,1,2025-12-05,B753599
Sumber oksigen,alat,1.0,1,2025-05-08,A083767
Syringe (1),alat,1.0,1,2025-04-17,A232175
Syringe (semprotan 60 cc),alat,1.0,1,2025-12-05,A004704
Syringe (semprotan 60 cc),bahan,1.0,1,2025-12-05,B004704
TAGGING TRIASE PHANTOM,alat,1.0,1,2025-02-14,A495943
TAGGING TRIASE PHANTOM 2,bahan,1.0,1,2025-02-14,B289318
TAK estafet bola(1),bahan,1.0,1,2025-10-31,B679373
Tabung 02 Oksimeter,alat,1.0,1,2025-04-29,A232011
Tabung Oksigen,alat,1.0,1,2025-08-14,A776996
Tabung oksigen,alat,1.17,6,2025-10-09,A586152
Tabung oksigen (1),alat,1.0,1,2025-04-17,A023848
Tabung yg berisi heparin (kontainer) (3 pcs),bahan,1.0,1,2025-04-03,B396795
Tagging triase,alat,1.0,1,2025-12-02,A862450
Tagging triase 1,bahan,1.0,1,2025-12-02,B819651
Talang karet,alat,1.0,1,2025-03-20,A622995
Tali pusat steril / klem plastik Kapas tisu,bahan,1.0,1,2025-08-21,B218017
Tali trakeostomi Cairan steril Tisu Handscoon Masker NRM masker RM nasal kanul,bahan,1.0,1,2025-04-29,B882417
Tambahkan satu selimut tebal pada alat tenun untuk tempat tidur terbuka,alat,1.0,1,2025-11-18,A565183
Tambahkan satu selimut tebal pada alat tenun untuk tempat tidur terbuka,bahan,1.0,1,2025-11-18,B565183
Tanda pengenal ibu dan bayi,alat,1.0,1,2025-11-02,A223568
Tanda pengenal ibu dan bayi,bahan,1.17,6,2025-12-18,B223568
Tandu (1 buah) sheet spalk (1 set),alat,1.0,1,2025-05-11,A945008
Tandu 2 Bidai satu set Mitela Nekolar,alat,1.0,1,2025-02-26,A926602
Tas bencana 1,alat,1.0,3,2025-08-04,A511407
Tempah sampah medis 1 buah,alat,1.6,10,2025-11-19,A424133
Tempah sampah medis 1 buah,bahan,1.0,3,2025-07-08,B424133
Tempah sampah medis 1 buah Tempat sampah non medis 1 buah,alat,1.0,2,2025-04-15,A880716
Tempah sampah medis 1 buah Tempat sampah non medis 1 buah,bahan,1.0,2,2025-04-15,B880716
Tempah sampah medis 4 buah,alat,1.0,1,2025-08-15,A886936
Tempah sampah medis 4 buah,bahan,1.33,6,2025-12-08,B886936
Tempat Kain Kotor,alat,1.25,4,2025-11-19,A102975
Tempat Pakaian kotor yang di alasi kantong plastic,alat,1.0,3,2025-12-02,A016151
Tempat Pakaian kotor yang di alasi kantong plastic,bahan,1.0,1,2025-12-02,B016151
Tempat Tidur,alat,1.0,1,2025-01-30,A965922
Tempat Tidur Laken Brankard Tandu,alat,1.0,1,2025-04-02,A224762
Tempat Tidur Meja,alat,1.0,1,2025-05-02,A400169
Tempat Tidur bantal,alat,1.0,1,2025-06-02,A278197
Tempat cairan antiseptik Manekin luka,alat,2.12,16,2025-11-19,A751807
Tempat cuci tangan,alat,1.0,1,2025-03-17,A175475
Tempat instrumen steril / set perawatan luka,alat,1.0,2,2025-02-12,A096245
Tempat kain kotor,alat,1.0,7,2025-11-19,A686723
Tempat kain kotor,bahan,2.0,1,2025-04-11,B686723
Tempat kain kotor Sampiran/skerem,alat,1.5,2,2025-09-17,A230182
Tempat kain kotor Sampiran/skerem,bahan,1.0,1,2025-10-11,B230182
Tempat letak obat (3 pcs),alat,1.0,1,2025-02-13,A432629
Tempat linen kotor (infeksius/ non infeksius),alat,1.0,1,2025-06-05,A818424
Tempat pakaian kotor beralas kantong plastik,alat,1.0,1,2025-11-02,A252142
Tempat pakaian kotor yang dialasi,alat,1.2,5,2025-12-18,A984639
Tempat pakaian kotor yang dialasi kantong plastik,alat,1.0,2,2025-04-02,A041841
Tempat pakaian kotor yang dialasi kantong plastik,bahan,1.0,1,2025-04-02,B041841
Tempat sampah medis,alat,1.11,9,2025-11-08,A405091
Tempat sampah medis,bahan,1.0,3,2025-10-31,B405091
Tempat sampah medis (infeksius) Gunting plester,alat,1.0,1,2025-04-02,A367033
Tempat sampah medis (kuning),alat,1.0,4,2025-12-02,A056124
Tempat sampah medis (kuning),bahan,1.0,1,2025-12-02,B056124
Tempat sampah medis (safety box untuk jarum),alat,1.0,1,2025-07-02,A667889
Tempat sampah medis Lampu sorot,alat,1.0,2,2025-11-02,A659613
Tempat sampah medis non medis Tempat sharps container (buangan jarum),alat,1.0,2,2025-02-12,A534627
Tempat sampah medis non-medis Gunting steril,alat,1.0,2,2025-11-26,A677076
Tempat sampah medis non-medis Tempat instrumen steril,alat,2.12,16,2025-11-19,A913480
Tempat sampah medis safety box,alat,1.5,2,2025-06-02,A999927
Tempat sampah medis(1pcs),alat,1.0,1,2025-05-08,A633481
Tempat sampah non medis 1 buah,alat,1.25,4,2025-11-19,A584861
Tempat tidur Meja,alat,1.33,3,2025-01-31,A310373
Tempat tidur anak bed side rail Stetoskop,alat,1.5,2,2025-10-17,A953403
Tempat tidur bayi / bed periksa Bantal kecil / gulungan handuk (untuk posisi drainase),alat,1.0,1,2025-08-14,A485733
Tempat tidur bayi / radiant warmer Timbangan bayi,alat,1.0,2,2025-02-10,A800162
Tempat tidur bersalin Partus set,alat,1.0,1,2025-08-20,A017496
Tempat tidur dengan pengaman,alat,1.0,1,2025-02-25,A022476
Tempat tidur dengan ujung kaki dapat dinaikkan,alat,1.71,7,2025-12-02,A226478
Tempat tidur kursi,alat,1.25,4,2025-11-02,A679190
Tempat tidur meja,alat,1.55,11,2025-10-16,A986538
Tempat tidur pasien,alat,1.0,1,2025-01-30,A421467
Tempat tidur pasien / bed praktik,alat,1.0,1,2025-01-08,A163204
Tempat tidur pasien / bed praktik Stetoskop,alat,1.0,2,2025-08-15,A111279
Tempat tidur pasien Bed side rail,alat,1.33,3,2025-01-23,A805061
Tempat tidur pasien Bed side rail Tensimeter Stetoskop Termometer,alat,1.0,3,2025-01-22,A193643
Tempat tidur pasien Kasur alas kasur Bantal,alat,1.0,1,2025-04-15,A891600
Tempat tidur pasien Kursi roda,alat,1.0,4,2025-01-24,A070529
Tempat tidur pemeriksaan / bed Bantal kecil,alat,1.0,2,2025-08-18,A376834
Tempat tidur pemeriksaan Lampu periksa,alat,1.0,4,2025-03-02,A686891
Tensi,alat,1.0,1,2025-10-09,A488009
Tensi Meter,alat,1.0,1,2025-04-30,A849272
Tensi Meter,bahan,1.0,1,2025-04-30,B849272
Tensi Meter Digital (1),alat,1.0,1,2025-02-18,A426242
Tensi aneroid,alat,1.0,1,2025-10-20,A861037
Tensi aneroid,bahan,1.0,1,2025-10-20,B861037
Tensi meter (posyandu),alat,1.0,1,2025-10-29,A553779
Tensi meter anak (4 pcs) Bak instrumen (4 pcs) Tongue spatel (2 pcs) Hammer ( 2 pcs),alat,1.2,5,2025-10-20,A235213
Tensimeter,alat,1.25,4,2025-09-30,A997415
Tensimeter,bahan,1.0,2,2025-09-30,B997415
Tensimeter (2 buah),alat,1.0,1,2025-01-30,A443576
Tensimeter (2),alat,1.0,4,2025-07-30,A277279
Tensimeter (4 pcs),alat,1.0,3,2025-11-02,A251287
Tensimeter (manset dewasa) Stetoskop / Doppler fetal Termometer,alat,1.0,3,2025-08-20,A742370
Tensimeter (sphygmomanometer) Termometer,alat,1.0,1,2025-10-29,A102973
Tensimeter Digital (2 Pcs),alat,1.0,1,2025-02-17,A980045
Tensimeter Stetoskop,alat,1.12,8,2025-10-22,A276869
Tensimeter Stetoskop Termometer,alat,1.0,3,2025-10-15,A535744
Tensimeter Stetoskop Termometer Timbangan,alat,2.0,1,2025-05-11,A216295
Tensimeter Termometer,alat,1.0,2,2025-07-30,A479089
Tensimeter Termometer Timbangan berat badan Pulse oximeter,alat,1.0,1,2025-08-15,A727344
Tensimeter anak Termometer Pulse oximeter Oksigen set Suction set Spatel lidah,alat,1.5,2,2025-10-17,A131771
Tensimeter stetoskop pulse oxymetri,alat,1.5,2,2025-11-02,A037202
Tensocrepe/verban elastis 5 bh,alat,1.25,4,2025-12-02,A664823
Tensocrepe/verban elastis 5 bh,bahan,1.0,2,2025-12-02,B664823
Terapi kognitif puzzle(1),bahan,1.0,1,2025-10-31,B447792
Termometer,alat,1.21,24,2025-12-18,A058380
Termometer,bahan,1.0,4,2025-12-02,B058380
Termometer ( 4 pcs ),alat,1.0,1,2025-06-02,A631004
Termometer (1),alat,1.0,1,2025-08-22,A165396
Termometer (1pcs),alat,1.0,1,2025-07-11,A086179
Termometer (2 pcs),alat,1.0,2,2025-08-22,A668891
Termometer (4 pcs),alat,1.0,1,2025-04-16,A937555
Termometer (4 pcs) Penlight (4pcs) Refleks hammer (4pcs) Meteran pita (4pcs),alat,1.0,1,2025-11-02,A786626
Termometer 2,alat,1.0,2,2025-08-10,A885760
Termometer Arloji atau jam,alat,1.67,3,2025-12-12,A915115
Termometer Penlight / senter Tensimeter anak,alat,1.0,2,2025-08-18,A851244
Termometer Tensimeter,alat,1.5,2,2025-10-27,A740172
Termometer air,alat,1.0,1,2025-10-31,A919872
Termometer air,bahan,1.0,1,2025-10-31,B919872
Termometer air raksa (2 buah),alat,1.0,1,2025-01-30,A057472
Termometer bayi Stetoskop,alat,1.0,1,2025-12-11,A822995
Termometer bayi Timbangan bayi,alat,1.0,1,2025-08-20,A543417
Termometer digital (3 buah),alat,1.0,1,2025-01-30,A559425
Termometer digital Timbangan bayi / anak Stetoskop pediatrik Tensimeter anak,alat,5.0,2,2025-07-11,A032228
Termometer inkubator Monitor tanda vital neonatal Pulse oximeter neonatal Stetoskop neonatal Timbangan bayi,alat,1.0,4,2025-10-27,A821472
Termometer raksa dan Termometer Digital,alat,1.0,2,2025-04-17,A708336
Termometer tensimeter,alat,1.0,1,2025-04-02,A353769
Termometer tensimeter stetoskop,alat,1.0,2,2025-03-02,A562072
Termometer udara jika ada,alat,1.0,1,2025-11-18,A259702
Termometer udara jika ada,bahan,1.0,1,2025-11-18,B259702
Termometer vaksin Meja imunisasi Nierbekken / bengkok,alat,1.0,1,2025-01-10,A385688
Termos,alat,1.0,2,2025-08-15,A831925
Termos berisi air panas,alat,1.0,1,2025-04-17,A544298
Thermometer,alat,1.17,6,2025-09-30,A141384
Tiang infus,alat,1.25,4,2025-12-02,A354274
Tiang infus Set infus Pompa infus,alat,1.0,1,2025-08-15,A266242
Tiang intravena,alat,1.38,8,2025-08-05,A487205
Tiang intravena Apron,alat,1.0,1,2025-05-15,A341176
Tidak ada,bahan,1.0,1,2025-10-31,B309503
Timbal / fiksasi kateter / plester medis Nierbekken / nampan,alat,1.0,1,2025-06-11,A526456
Timbang berat badan (4pcs) Pengukur tinggi badan(4pcs) Spatula lidah (4pcs),alat,1.0,1,2025-11-02,A408271
Timbangan,alat,1.17,6,2025-08-15,A939104
Timbangan (1 pcs ),alat,1.0,1,2025-02-28,A784758
Timbangan (1 pcs),alat,1.0,1,2025-02-19,A906637
Timbangan (1),alat,1.0,1,2025-08-22,A378062
Timbangan BB,alat,1.71,7,2025-10-09,A951908
Timbangan BB,bahan,1.0,3,2025-09-17,B951908
Timbangan BB ( 4 pcs) Pengukur TB ( 4 pcs) Bengkok 4 buah,bahan,1.33,6,2025-12-08,B129762
Timbangan BB (1),alat,1.0,1,2025-11-21,A715763
Timbangan BB dan Pengukur TB,alat,1.14,7,2025-12-18,A333036
Timbangan BB dan Pengukur TB,bahan,1.0,1,2025-12-02,B333036
Timbangan BB dan Pengukur TB (2 buah),alat,1.0,1,2025-11-02,A160494
Timbangan BB dan Pengukur TB Spigmomanometer dan Stetoskop Termometer,alat,1.0,2,2025-05-02,A751654
Timbangan BB dan pengukur TB,alat,2.0,1,2025-04-02,A030619
Timbangan BB dan pengukur TB,bahan,1.0,1,2025-04-02,B030619
Timbangan Bayi,alat,1.33,3,2025-11-20,A865042
Timbangan Berat Badan ( 4 pcs ),alat,1.0,1,2025-06-02,A791878
Timbangan Digital,alat,1.0,1,2025-02-27,A222183
Timbangan Digital (1 Pcs) Microtoa meteran Tinggi Badan (1 Pcs),alat,1.0,1,2025-02-19,A555004
Timbangan Digital (1Pcs),alat,1.0,1,2025-02-17,A467948
Timbangan anak,alat,1.0,1,2025-10-13,A882551
Timbangan bayi,alat,1.0,1,2025-10-09,A973626
Timbangan bayi (1 pcs),alat,1.0,2,2025-08-22,A243635
Timbangan bayi (1buah),alat,1.0,1,2025-02-01,A817456
Timbangan bayi (dacin / digital),alat,1.0,1,2025-10-13,A159913
Timbangan bayi (dacin / digital) Timbangan anak,alat,1.0,2,2025-10-13,A498541
Timbangan bayi Termometer neonatal Stetoskop neonatal,alat,1.0,1,2025-08-21,A439833
Timbangan bayi anak,alat,1.0,1,2025-01-10,A890266
Timbangan bayi/anak,alat,1.0,1,2025-01-10,A814920
Timbangan bb,alat,1.0,1,2025-11-17,A801218
Timbangan berat badan,alat,1.0,2,2025-09-18,A321049
Timbangan berat badan Alat ukur tinggi badan Meja periksa / bed Lampu periksa,alat,1.25,4,2025-10-22,A588353
Timbangan berat badan Meja periksa / bed Lampu periksa / penlight,alat,1.0,1,2025-10-15,A686749
Timbangan berat badan bayi Pengukur panjang badan bayi Stetoskop,alat,1.22,9,2025-12-12,A965238
Timbangan berat badan dan pengukur TB,alat,1.5,2,2025-05-03,A855882
Timbangan berat badan ibu Alat ukur tinggi badan,alat,1.0,1,2025-05-08,A761238
Timbangan berta badan (4 pcs) Pengukur berat badan (4 pcs) Spatula lidah (4 pcs),alat,1.0,1,2025-04-16,A042517
Timbangan dan alat pengukur,bahan,1.0,1,2025-04-02,B469668
Timbangan dan alat pengukur panjang badan bayi,alat,1.0,1,2025-04-02,A899639
Timbangan digital,alat,1.0,2,2025-03-02,A591535
Timbingan digital,alat,1.0,1,2025-02-20,A930581
Timer,alat,1.0,1,2025-05-08,A560741
Timer (3),alat,1.0,1,2025-06-08,A308433
Timer (3),bahan,1.0,1,2025-06-08,B308433
Timer (jam detik),alat,1.42,12,2025-11-03,A529246
Timer (jam detik),bahan,1.0,9,2025-11-03,B529246
Timer (jam detik) (4pcs),alat,1.33,6,2025-12-08,A177148
Timer (jam detik)(4pcs),alat,1.0,1,2025-08-15,A333739
Tirai / sekat ruangan Kursi atau bedside table,alat,1.0,1,2025-04-15,A431037
Tissu,alat,2.6,5,2025-10-09,A426498
Tissu,bahan,4.0,8,2025-12-09,B426498
Tissu (1 pcs),alat,1.0,1,2025-08-28,A971003
Tissu (1 pcs),bahan,1.0,1,2025-08-28,B971003
Tissu Kapas,bahan,1.0,1,2025-03-13,B788935
Tissu secukupnya,bahan,1.5,2,2025-03-20,B024912
Tissue,alat,1.0,5,2025-11-08,A007857
Tissue,bahan,1.2,10,2025-11-02,B007857
Tissue (1 buah),bahan,1.0,1,2025-01-30,B354953
Tisu,alat,1.0,2,2025-07-28,A298052
Tisu,bahan,1.17,24,2025-12-18,B298052
Tisu (1 pack),bahan,1.0,1,2025-07-30,B483752
Tisu / handuk kecil,bahan,1.0,4,2025-03-02,B236647
Tisu / kain bersih,bahan,2.0,1,2025-05-11,B925168
Tisu / kasa,bahan,1.0,2,2025-08-18,B373788
Tisu / kasa Underpad / perlak,bahan,1.0,1,2025-12-11,B028748
Tisu / lap bersih Tempat sampah medis Bengkok,bahan,1.0,1,2025-05-12,B879270
Tisu Kasa,bahan,1.0,1,2025-08-14,B468870
Tisu Plester,bahan,1.0,1,2025-01-10,B772506
Tisu basah,bahan,1.0,1,2025-09-16,B198793
Tisue,alat,1.0,2,2025-10-14,A658043
Tong spatel,alat,1.0,2,2025-10-10,A420615
Tongkat,alat,1.0,3,2025-10-29,A585592
Tongkat (1 pcs),alat,1.0,1,2025-05-06,A568998
Tongkat (tripod) (1 pcs),alat,1.5,2,2025-03-20,A962746
Tongkat kaki 4 alat mandi waslab,alat,1.0,1,2025-03-17,A115756
Tongspatel,alat,1.0,2,2025-07-28,A695001
Tongue depressor,alat,2.0,1,2025-11-13,A492519
Tongue spatel,alat,1.0,3,2025-10-20,A201110
Tongue spatel,bahan,1.0,1,2025-10-20,B201110
Tongue spatula (opsional) Sarung tangan (steril / non-steril sesuai prosedur),alat,1.0,1,2025-05-12,A429669
Topi bayi,bahan,1.0,6,2025-10-27,B630799
Torniket,alat,1.29,14,2025-11-21,A253942
Torniket,bahan,1.0,1,2025-11-21,B253942
Torniquet (pengikat lengan),alat,1.0,5,2025-11-08,A091676
Torniquet 1,bahan,1.25,4,2025-12-18,B411554
Tourniguet (2),alat,1.0,4,2025-07-30,A059422
Tourniquet,alat,2.17,6,2025-12-09,A261846
Tourniquet,bahan,1.75,4,2025-09-09,B261846
Tourniquet / karet pengikat lengan Stetoskop,alat,1.0,1,2025-10-30,A311231
Tourniquet Gunting plester Bak instrument Pinset anatomi Pinset cirugi Kom kecil,alat,1.0,1,2025-07-02,A917708
Trakeostomi (2 pcs),alat,1.0,1,2025-04-03,A340811
Transcutaneous bilirubinometer (TCB),alat,1.0,1,2025-12-11,A804519
Transfuse set,alat,2.5,4,2025-10-09,A755508
Transfuse set,bahan,2.0,4,2025-09-09,B755508
Transfusi set,bahan,1.0,1,2025-12-08,B907253
Transparant dressing,alat,1.25,4,2025-12-02,A741857
Transparant dressing,bahan,1.0,2,2025-12-02,B741857
Transpasan dressing,alat,1.67,3,2025-09-09,A379132
Tripod,alat,1.0,4,2025-12-19,A234435
Tripod 1,alat,1.0,1,2025-05-06,A133511
Tripord (2 pcs),alat,1.0,1,2025-05-02,A605090
Triway 1,bahan,1.25,4,2025-12-18,B565175
Triwey,alat,1.0,1,2025-12-19,A285917
Troli,alat,1.0,1,2025-04-25,A396459
Troli (2 buah),alat,1.0,2,2025-02-25,A634594
Tromol Kecil,alat,1.25,4,2025-11-19,A141970
Tromol Kecil (1 pcs),alat,1.0,1,2025-11-20,A361923
Tromol berisi kassa steril (Kassa dibungkus kertas),bahan,1.0,1,2025-03-04,B334304
Tromol kecil,alat,1.0,1,2025-10-09,A721307
Tromol kecil berisi kassa/kapas steril,alat,1.88,24,2025-12-11,A989156
Tromol kecil berisi kassa/kapas steril,bahan,1.14,7,2025-11-03,B989156
Tromol kecil berisi kassa/kapas steril (e2 pcs),alat,1.0,1,2025-03-19,A713313
Tuning fork (garpu tala 128 Hz) Kartu Snellen,alat,2.0,1,2025-11-13,A690578
Turniket (Tourniquet) Alat bantu,alat,1.5,2,2025-04-24,A673212
Turniket (Tourniquet) Alat bantu,bahan,1.5,2,2025-04-24,B673212
Turniket karet atau kain elastis,alat,1.5,2,2025-04-24,A800494
Turniket karet atau kain elastis,bahan,1.5,2,2025-04-24,B800494
Turniket manual atau otomatis (pneumatik untuk prosedur tertentu),alat,1.5,2,2025-04-24,A226853
Turniket manual atau otomatis (pneumatik untuk prosedur tertentu),bahan,1.5,2,2025-04-24,B226853
Tusuk gigi (5pcs),bahan,1.5,2,2025-04-25,B990565
USG (bila tersedia skrining patologis),alat,1.0,1,2025-05-08,A830529
USG (bila tersedia),alat,1.0,1,2025-08-20,A613654
Underpad,alat,1.43,7,2025-12-02,A583569
Underpad,bahan,1.0,9,2025-12-02,B583569
Underpad (1),alat,1.0,1,2025-08-05,A458041
Underpad (2),alat,1.0,3,2025-06-30,A484431
Underpad / perlak,bahan,1.5,26,2025-12-18,B622398
Underpad / perlak Duk steril,bahan,1.0,2,2025-08-27,B952349
Underpad / perlak Pelumas (pemeriksaan) Tisu,bahan,1.0,1,2025-08-21,B584912
Underpad Handscoon steril Neil heacting,alat,1.0,1,2025-02-14,A379665
Untuk alat apa aja gais,alat,1.0,1,2025-05-23,A774539
Urinal (2 pcs),alat,1.0,1,2025-02-26,A326560
Urinal (2 pcs),bahan,1.0,1,2025-02-26,B326560
Urine Bag,alat,1.0,3,2025-12-08,A974629
Urine Bag,bahan,1.0,2,2025-12-08,B974629
Urine bag / kantong urin (steril) handscoon steril,bahan,1.5,2,2025-02-25,B925819
Urine bag Bedak Kertas tisu,bahan,1.0,1,2025-08-19,B886220
Urine bag dan penggantungnya Spuit yang berisi 20 mL aquades/NaCl atau sesuai anjuran pabrik,bahan,1.0,1,2025-08-19,B610672
Ut alat perawatan luka post op,alat,1.0,1,2025-10-04,A264958
Ut alat perawatan luka post op Kasa steril di tromol kasa Verban balutan 1 kotak,bahan,1.0,2,2025-02-14,B672606
Ut bsk yg akan kita laborkan,alat,1.0,2,2025-10-27,A279866
Vaccine Carrier (Pembawa vaksin),alat,1.0,1,2025-08-13,A369462
Vaccine Refrigerator (Penyimpan vaksin) Cool packs (Kotak pendingin),alat,1.0,1,2025-08-13,A736125
Vaksin BCG (kemasan kemasan dalam ampul,bahan,1.0,1,2025-08-15,B018990
Vaksin Hepatitis B,bahan,1.14,7,2025-12-18,B044382
Vaksin Hepatitis B (HB-0) Salep mata antibiotik (eritromisin/tetrasiklin),bahan,1.0,1,2025-08-20,B879260
Vaksin Hepatitis b,bahan,1.0,2,2025-08-13,B144190
Vaksin Polio 1 Set infus 1pcs Iv cath 1pcs Bak instrumen 1,alat,1.25,4,2025-12-18,A527760
Vaksin bcg spuit 1 ml 4 pcs,alat,1.25,4,2025-12-18,A143237
